label,message
0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always"
0,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
0,"A few people are at the game, I'm at the mall with iouri and kaila"
0,Ok... Help me ask if she's working tmr a not?
0,Can you just come in for a sec? There's somebody here I want you to see
0,O. Well uv causes mutations. Sunscreen is like essential thesedays
0,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? 
0,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
0,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card"
0,Yes princess! I want to please you every night. Your wish is my command...
0,Asking do u knw them or nt? May be ur frnds or classmates?
0,Are you angry with me. What happen dear
1,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
0,I'm very happy for you babe ! Woo hoo party on dude!
0,Oh...i asked for fun. Haha...take care. Ã¼
0,TaKe CaRE n gET WeLL sOOn
0,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure
0,Hi.:)technical support.providing assistance to us customer through call and email:)
0,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.
0,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
0,Ok i go change also...
0,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM
0,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
0,Oic... Then better quickly go bathe n settle down...
1,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY
0,Haha... can... But i'm having dinner with my cousin...
0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
0,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow"
0,How dare you change my ring
0,Not course. Only maths one day one chapter with in one month we can finish.
0,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.
1,500 free text msgs. Just text ok to 80488 and we'll credit your account
0,Hope you are having a great day.
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
0,WHITE FUDGE OREOS ARE IN STORES
0,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...
0,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
0,Thank You meet you monday
1,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE
0,Lol boo I was hoping for a laugh
0,Huh so early.. Then Ã¼ having dinner outside izzit?
0,Yup but it's not giving me problems now so mayb i'll jus leave it...
1,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
0,Umma. Did she say anything
0,Yes watching footie but worried we're going to blow it - Phil Neville?
0,What year. And how many miles.
0,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.
0,Call me when u're done...
0,"Not for possession, especially not first offense"
0,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
0,I could ask carlos if we could get more if anybody else can chip in
0,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
0,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
0,Hey are you angry with me. Reply me dr.
0,"Ah, well that confuses things, doesnât it?"
0,"I can't, I don't have her number!"
0,I was gonna ask you lol but i think its at 7
0,Have you got Xmas radio times. If not i will get it now
0,Does daddy have a bb now.
0,Shall i ask one thing if you dont mistake me.
0,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
0,I knew it... U slept v late yest? Wake up so late...
0,Dear reached railway. What happen to you
0,Carlos'll be here in a minute if you still need to buy
0,"No I'm good for the movie, is it ok if I leave in an hourish?"
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
0,How much would it cost to hire a hitman
0,Wanna do some art?! :D
0,Yupz... I've oredi booked slots 4 my weekends liao... 
1,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
0,Maybe i could get book out tomo then return it immediately ..? Or something.
0,Sorry that was my uncle. I.ll keep in touch
0,I want to be inside you every night...
0,"Gud gud..k, chikku tke care.. sleep well gud nyt"
0,Should I be stalking u?
0,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
0,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
0,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
0,I've been trying to reach him without success
0,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt"
0,Remember on that day..
0,Hows the pain dear?y r u smiling?
0,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?
0,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
0,Jus finish watching tv... U?
0,"Geeeee ... Your internet is really bad today, eh ?"
0,Cos daddy arranging time c wat time fetch Ã¼ mah...
0,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
0,Same to u...
0,You'd like that wouldn't you? Jerk!
0,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
0,Hi happy birthday. Hi hi hi hi hi hi hi
0,Actually getting ready to leave the house.
0,Im good! I have been thinking about you...
0,Yar but they say got some error.
1,WIN a year supply of CDs 4 a store of ur choice worth Â£500 & enter our Â£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
0,Ha ha cool cool chikku chikku:-):-DB-)
0,But if she.s drinkin i'm ok.
0,"I'll text carlos and let you know, hang on"
0,Where in abj are you serving. Are you staying with dad or alone.
0,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th
0,Lol alright i was thinkin that too haha
1,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV"
0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
0,She went to attend another two rounds today..but still did't reach home..
0,Mm so you asked me not to call radio
0,"Aight, text me tonight and we'll see what's up"
0,Ofcourse I also upload some songs
0,"Hi this is yijue, can i meet u at 11 tmr?"
0,"Awesome, that gonna be soon or later tonight?"
0,Ok.ok ok..then..whats ur todays plan
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
0,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
1,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 
0,Now project pa. After that only i can come.
0,No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.
1,FREE entry into our Â£250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
0,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
0,You dont know you jabo me abi.
0,Printer is cool. I mean groovy. Wine is groovying
0,Wif my family booking tour package.
1,WIN a Â£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 Â£1.50perweeksub.
0,"No worries, hope photo shoot went well. have a spiffing fun at workage. "
0,K...k...when will you give treat?
0,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|
0,Why don't you wait 'til at least wednesday to see if you get your .
0,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
0,Do you work all this week ?
1,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
0,At 7 we will go ok na.
0,I'm leaving my house now...
0,Or remind me in a few hrs.
0,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?
0,Then Ã¼ wait 4 me at bus stop aft ur lect lar. If i dun c Ã¼ then i go get my car then come back n pick Ã¼.
0,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
1,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O Â£250 3 WANT Â£800
0,I sent lanre fakeye's Eckankar details to the mail box
0,I'm at home n ready...
0,And do you have any one that can teach me how to ship cars.
0,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
